"","annot","BH.Q","ADJ.P","PER","LAG","AMP"
"10626","Rfesd",1,1,18,12,17.816383135014
"10627","Anxa9",1,0.978125,12,9,6.35486191978283
"10628","Gm960",1,1,24,12,8.60771946108356
"10629","Skp2",1,0.280357142857143,12,0,17.3168037562489
"10630","Ice1",1,0.0495535714285714,12,0,75.0908907139719
"10631","Slco4a1",1,0.0495535714285714,12,0,11.0899287341434
"10632","Wdpcp",1,0.978125,18,9,3.8576921903325
"10633","Actr3-ps",1,1,18,9,45.7368815622592
"10634","Slc6a11",1,1,18,15,974.471197090691
"10635","Actr1a",1,1,18,0,150.606403928072
"10636","Thop1",1,1,18,0,21.504464174072
"10637","Vps37b",1,1,12,6,11.1797989325203
"10638","Zfp280d",1,0.978125,18,9,23.5205581207498
"10639","Chrdl1",1,0.978125,12,6,4.5009479665484
"10640","Fbxo34",1,1,12,6,8.17980397741405
"10641","D330050G23Rik",1,1,12,6,4.040670311141
"10642","Siah1a",1,1,24,18,9.71450049445366
"10643","Zfp72",1,1,24,0,4.67086720903736
"10644","Tesk2",1,0.978125,12,3,14.0200128821429
"10645","Tnr",1,1,18,15,24.4505273184438
"10646","Lmbr1",1,1,18,12,31.1431019973267
"10647","Jph2",1,0.0495535714285714,12,6,10.0648804845882
"10648","Dach2",1,1,18,12,8.46071911502624
"10649","Pno1",1,1,12,0,27.0779496458438
"10650","Atf5",1,1,24,18,15.4011125091494
"10651","Nrg2",1,1,24,0,9.32296752519414
"10652","Rita1",1,1,18,0,32.2984013233057
"10653","Pmm2",1,1,18,0,20.5410294291954
"10654","Fcgr2b",1,1,18,15,2.274645315119
"10655","Cda",1,1,24,12,10.2460152384446
"10656","Ssc5d",1,0.549107142857143,18,15,8.18779886204935
"10657","Scly",1,1,18,15,14.9774404956838
"10658","Cetn2",1,1,24,15,26.4323656337537
"10659","Ctsa",1,1,24,6,109.986019103386
"10660","Gm9392",1,1,24,15,8.36166307681176
"10661","Glt8d1",1,0.549107142857143,18,9,68.7307996019224
"10662","Gm11224",1,0.549107142857143,12,3,8.25680946381843
"10663","Abca5",1,1,24,15,32.1611601800193
"10664","A330102I10Rik",1,1,24,0,5.02730463948898
"10665","Gm13135",1,1,18,6,15.9960437115174
"10666","Gnb1l",1,0.549107142857143,12,6,1.28431197379589
"10667","Uimc1",1,1,24,6,21.3200539764981
"10668","Taf6l",1,1,12,6,12.5095476188092
"10669","Tnip1",1,1,18,0,32.219372128598
"10670","Lgi1",1,0.549107142857143,18,12,22.2156547306688
"10671","Gemin5",1,0.978125,18,9,12.2170868802861
"10672","Znhit3",1,1,24,12,16.7097204220015
"10673","Gprc5c",1,0.978125,18,12,10.3344774213207
"10674","St7",1,0.0495535714285714,12,9,13.6270495190853
"10675","2310039H08Rik",1,1,24,6,2.48276418740789
"10676","Vxn",1,1,12,6,42.786400940401
"10677","P2rx5",1,0.978125,18,15,3.13508669189238
"10678","Cdr1os",1,0.978125,18,9,25.5887138601609
"10679","Tmem26",1,0.280357142857143,12,9,14.4574285795556
"10680","Babam1",1,1,24,6,48.1604042454915
"10681","Cpxm2",1,0.280357142857143,12,6,4.0160831885627
"10682","Gm15624",1,0.549107142857143,18,12,8.94351272584623
"10683","Gm14494",1,1,24,18,49.2866831294798
"10684","Prss12",1,1,12,6,6.01806793748467
"10685","Gpr150",1,1,18,6,6.12294018061238
"10686","Csl",1,0.280357142857143,12,3,6.0254085056344
"10687","Art3",1,1,24,18,1.47689893485347
"10688","Tmem114",1,0.549107142857143,18,9,2.85070586678952
"10689","Gm7862",1,1,24,0,1.45739151155142
"10690","Prss36",1,1,18,3,12.818479982477
"10691","4930522L14Rik",1,1,18,9,5.40214819912573
"10692","Pou3f4",1,1,12,6,6.34131408973151
"10693","Mdh1b",1,0.978125,12,6,3.03175172156104
"10694","Adgrf4",1,0.978125,12,0,3.75821476156795
"10695","Crhr1",1,1,18,0,20.3055671478924
"10696","Rtraf-ps",1,0.978125,12,6,21.0929924911927
"10697","Tfg",1,1,24,6,46.0767109412639
"10698","Irs1",1,0.978125,12,0,21.1652377414067
"10699","Palb2",1,0.127232142857143,18,12,1.80441579416764
"10700","Sfxn4",1,1,18,0,6.39157292511902
"10701","Thada",1,0.549107142857143,18,15,27.3875245945922
"10702","Pdcd6",1,1,24,12,47.4905201822471
"10703","Slc35a5",1,1,24,18,43.0265080983275
"10704","Cers1",1,1,18,0,29.669094438445
"10705","Gtf2e2",1,1,24,0,19.4349576128921
"10706","Speg",1,1,18,15,102.632856854132
"10707","Tob1",1,0.127232142857143,12,3,40.7458116144373
"10708","2610507I01Rik",1,0.978125,18,15,6.99411085050853
"10709","Fbl-ps2",1,1,24,12,12.122688627209
"10710","Crls1",1,1,18,9,43.6302554303886
"10711","Fbxo17",1,1,18,6,9.00783363228073
"10712","Prpf4",1,0.978125,12,9,14.2266844392078
"10713","Bclaf3",1,1,24,0,17.2355435499732
"10714","Pgap3",1,1,18,15,14.5765544841427
"10715","Anpep",1,1,24,6,3.8855187120855
"10716","Ninl",1,0.549107142857143,12,6,10.0780267290884
"10717","Evl",1,1,24,6,149.684635469446
"10718","Trim33",1,1,18,9,20.840951063977
"10719","Vsig2",1,1,24,6,9.45086351788636
"10720","Ccdc149",1,1,18,3,22.6040086623958
"10721","Calhm5",1,0.978125,12,0,9.34838518362413
"10722","Tmub1",1,1,18,0,26.8430033796395
"10723","Tmem81",1,1,18,15,12.0916268077097
"10724","Gpr173",1,0.549107142857143,18,12,6.4156774883921
"10725","Ang",1,0.978125,12,9,2.43457221378084
"10726","Plscr1",1,1,18,12,4.62365339158856
"10727","Gm11914",1,1,18,3,10.7933120738128
"10728","Pcdhb4",1,1,24,6,3.66950387854232
"10729","Rps27a",1,1,24,12,15.6400625300247
"10730","Sap18b",1,1,24,12,29.8273163680606
"10731","Mlxip",1,0.978125,18,15,77.687368733864
"10732","Polr1b",1,0.280357142857143,18,12,19.9964487588986
"10733","Rerg",1,1,24,0,10.3225254433204
"10734","Ltbp1",1,0.978125,18,6,12.7969137292175
"10735","Srek1ip1",1,1,24,12,10.4765193595651
"10736","Crnde",1,1,12,6,1.62407145004597
"10737","Kcnh2",1,1,18,15,64.0348450162642
"10738","Tnfrsf1a",1,0.549107142857143,18,6,16.515507850405
"10739","Dram1",1,1,18,12,4.15053806782335
"10740","Gm1848",1,1,18,9,23.2539692909571
"10741","Mrps34",1,1,24,12,59.3708681712821
"10742","Kars",1,1,24,6,27.630436523272
"10743","Pglyrp1",1,0.978125,18,3,5.72616626540653
"10744","Gm12655",1,0.549107142857143,18,9,6.62554576331934
"10745","Abcd4",1,1,24,0,19.1739466253823
"10746","Gm12989",1,1,24,15,11.5009265966702
"10747","Atp13a5",1,0.549107142857143,18,12,26.1665123096447
"10748","Nat14",1,0.978125,18,3,24.8084431579197
"10749","Spag4",1,1,18,3,13.9486090881568
"10750","Rbm8a2",1,1,18,9,7.30454946456412
"10751","Zfp7",1,0.549107142857143,18,0,10.329956039462
"10752","Med15",1,1,24,6,50.3134985327136
"10753","F8",1,1,12,6,4.68800449639206
"10754","Amigo2",1,0.280357142857143,18,9,77.2299181019564
"10755","Tradd",1,1,18,0,15.9346944263952
"10756","AU021092",1,1,18,15,6.26403186206542
"10757","Mis12",1,1,24,0,23.8127518109923
"10758","Notch4",1,0.549107142857143,12,0,24.3591754387492
"10759","Vps37c",1,1,18,0,23.6355988569707
"10760","Aff2",1,1,18,15,8.11322406106708
"10761","Nsmaf",1,1,18,12,17.7099280741748
"10762","2810001G20Rik",1,0.978125,18,6,23.390271029895
"10763","Pla2g4a",1,1,24,0,5.71875164515476
"10764","Bhlhe40",1,1,24,12,33.0459720904925
"10765","Anxa11",1,1,18,0,5.13886447298171
"10766","Msh6",1,0.978125,12,9,28.0832763257766
"10767","Snx8",1,1,18,0,24.2472445043053
"10768","Pnldc1",1,1,24,12,3.30849148044837
"10769","Rbm15",1,1,24,18,11.6749081128527
"10770","Cip2a",1,1,12,0,4.5627376027781
"10771","Camk2b",1,1,24,6,258.476470427968
"10772","Rps13",1,1,12,0,7.1557372805153
"10773","Cd53",1,1,24,18,7.22244861216997
"10774","Dnaaf2",1,1,18,9,10.0242201183706
"10775","Lamp2",1,1,24,18,69.7172094009016
"10776","Mex3a",1,1,12,6,14.957278059643
"10777","Gm6275",1,0.549107142857143,12,3,5.62419963306627
