,Gene_ID,Period,SNR,nSNR,LLR,phase
2904,Dhx33,24.0,2.9060385401563558,0.8984996518531662,-0.5353493690490723,8
2905,Derl2,24.0,2.6611749220442844,0.8993667741569279,-0.971655527750651,5
2906,Txndc17,16.0,1.448092034749973,0.6593206396575935,-1.8025193214416504,6
2907,Mybbp1a,24.0,3.2937437715150732,1.2297402900628933,-0.6793198585510254,13
2908,Spns2,22.0,1.760996451023782,0.7197501467305457,-1.703531265258789,6
2909,Ube2g1,22.0,1.6274427062511656,0.5733307115913681,-1.460279146830241,13
2910,Ankfy1,16.0,3.542328439852454,1.7058813659204173,-1.852470874786377,13
2911,Zzef1,24.0,1.8703443520030152,0.559057548529804,-1.655271848042806,22
2912,Emc6,24.0,2.7830772223167917,0.8590031464115009,-1.4792343775431316,12
2913,Shpk,24.0,2.919231681864398,1.0708544169659122,-0.05926815668741862,8
2914,Cluh,24.0,4.436523279943534,1.521822384486701,0.20366279284159342,22
2915,Pafah1b1,24.0,2.077063257007027,0.7940507342709303,-1.3955761591593425,3
2916,Srr,12.0,2.2650400925379235,1.1325200462689617,-1.4636966387430828,5
2917,Rpa1,24.0,3.427985279495869,1.3145915393270942,-1.4412142435709636,8
2918,Serpinf1,12.0,2.579448666864305,1.1289546951907288,-1.149978478749593,5
2919,Serpinf2,22.0,3.48120256357996,1.3527221335676942,-0.5715171496073405,6
2920,Wdr81,24.0,2.7448757695953963,1.002774623570467,-0.22583087285359701,4
2921,Tlcd2,24.0,2.7212755803877235,1.0384194584741693,-1.4297771453857422,1
2922,Prpf8,16.0,1.9302751128920206,0.9651375564460103,-1.540052890777588,13
2923,Pitpna,16.0,0.9986522233015601,0.4635351494715687,-1.6309903462727864,13
2924,Myo1c,24.0,3.8589729978475082,1.598137126405583,-0.8947709401448568,13
2925,Crk,12.0,1.7694949869419183,0.8847474934709592,-1.5554100672403972,11
2926,Ywhae,22.0,6.030942218234417,2.44006313913482,-1.7216955820719402,18
2927,Vps53,24.0,3.0983866105664197,1.0780363695901831,-0.9615674018859863,24
2928,Glod4,22.0,2.2733820309849464,0.7922782850595177,-1.7412417729695637,10
2929,Gosr1,24.0,3.958897099001197,1.3976772410053047,-0.9876104990641276,9
2930,Cpd,24.0,1.719440164952966,0.5329353796648311,-1.7272960344950359,20
2931,Blmh,16.0,1.6079885415108055,0.8039942707554028,-1.6903003056844075,12
2932,Ssh2,24.0,2.7352536641976917,0.8243303235215231,-1.6407192548116047,12
2933,Abhd15,24.0,1.8960513722613892,0.5977375413003327,-1.0581153233846028,11
2934,Taok1,24.0,1.7837324778986885,0.571543139207742,-1.7508891423543294,3
2935,Nufip2,22.0,2.2593295641791507,0.9225442047492185,-1.3057794570922852,14
2936,Myo18a,12.0,1.8746096730905248,0.9373048365452624,-1.0051980018615723,11
2937,Pipox,24.0,2.932849738035999,1.1616937481271588,-1.0473891894022624,7
2938,Phf12,22.0,1.2507583825188595,0.5169245383508901,-1.9136668841044109,7
2939,Flot2,24.0,1.7700729210354185,0.6295828294086823,-1.0525709788004558,11
2940,Fam222b,24.0,3.220852049244446,1.0072434411235136,-0.7727257410685221,19
2941,Traf4,12.0,5.114068296770584,2.557034148385292,-0.94614044825236,12
2942,Rpl23a,24.0,2.615567772800721,1.0474474942938752,-1.707431157430013,22
2943,Supt6,24.0,2.277971928781669,0.7001774587336876,-0.9996134440104166,21
2944,2610507B11Rik,12.0,2.7654661732496657,1.3827330866248329,-1.7994165420532227,9
2945,Pigs,16.0,2.7562044999347464,1.3450650804965354,-1.6338005065917969,13
2946,Vtn,24.0,3.0396035474937704,1.1655840973295664,-1.1642557779947917,23
2947,Poldip2,24.0,1.405650322174995,0.49254249245319415,-1.002202828725179,10
2948,Tnfaip1,24.0,1.202273057206614,0.37185962031578984,-1.932003657023112,22
2949,Ift20,22.0,0.9305265964001189,0.3500259431689003,-1.9205609957377117,17
2950,Tmem97,12.0,1.9208225755742239,0.9604112877871119,-1.539345423380534,11
2951,Lgals9,24.0,3.521451106934862,1.0916483023559236,0.14783310890197754,4
2952,Nf1,24.0,1.9901142592298853,0.7320582565128287,-0.5660878817240397,1
2953,Utp6,18.0,1.4564957314848146,0.6056728419744132,-1.9617600440979004,11
2954,Adap2,24.0,3.2912769364010033,1.1252230860184615,-0.9063552220662435,15
2955,Rhot1,24.0,4.002792750593006,1.2881335347151674,-1.5258086522420247,19
2956,Zfp207,24.0,3.4408135582661497,1.0874596263234513,-1.1453857421875,24
2957,Psmd11,24.0,3.3554783253169096,1.0049220524031384,0.4773550828297933,2
2958,Lig3,24.0,2.6123118540129,0.7693454415687028,-1.6748730341593425,21
2959,Ap2b1,24.0,1.7482073402788376,0.6337923604115014,-1.2820313771565754,23
2960,Taf15,24.0,2.8139612668772904,0.8419000191888294,-1.322687307993571,1
2961,Wfdc21,24.0,2.2308599582431077,0.6199983160615453,-1.535319487253825,1
2962,Synrg,14.0,3.557901010004464,1.778950505002232,-1.964798927307129,2
2963,Acaca,16.0,2.2820300126336646,1.1410150063168323,-1.1190965970357258,3
2964,Dhrs11,18.0,2.9626909066946654,1.3228607773220367,-1.850122610727946,6
2965,Ggnbp2,24.0,2.819970564618661,1.0801931683065082,-0.524693489074707,3
2966,Usp32,24.0,2.0498766149829533,0.6143562015815178,-1.2347038586934407,24
2967,Brip1os,16.0,3.3540689192450066,1.6770344596225033,-2.0115485191345215,13
2968,Med13,24.0,4.830746485700979,1.7473337660753339,-1.0383167266845703,23
2969,Rnft1,24.0,1.7524021642550678,0.636197995005329,-0.4969976743062337,24
2970,Rps6kb1,24.0,2.7971252776814977,0.8221995208982679,-1.4649362564086914,16
2971,Vmp1,24.0,2.6342565177465898,1.0252557531216742,-0.8471533457438151,22
2972,Cltc,24.0,4.300685787696615,1.2590448634308824,-0.9085423151652018,23
2973,Mtmr4,24.0,4.188908098825663,1.4116982047304318,-0.02621603012084961,23
2974,Rnf43,22.0,2.234111192758012,0.7898411155915573,-1.911819299062093,9
2975,Dynll2,24.0,3.6208724744640843,1.273025263465294,-0.5150470733642578,23
2976,Srsf1,12.0,3.9255842695282017,1.9627921347641009,-0.9394340515136719,12
2977,Akap1,24.0,2.838081334694227,1.0787844573118417,-1.7236817677815754,18
2978,Scpep1,24.0,3.7313231683475774,1.2328955751640027,-0.379241943359375,1
2979,Trim25,16.0,1.274497551563041,0.6125489527061467,-1.8906354904174805,11
2980,Pctp,12.0,2.616655811132045,1.3083279055660224,-1.5589687029520671,3
2981,Mmd,24.0,2.595750932416388,0.8793374185295884,-1.484223206837972,6
2982,Hlf,24.0,4.0792859561683485,1.324447010873366,0.22832457224527994,12
2983,Nme2,24.0,1.9044259900291176,0.6914525585423459,-1.5666507085164387,22
2984,Nme1,24.0,3.209398669677469,1.3242060094756822,-0.7454373041788737,22
2985,Spag9,24.0,3.2694400029641235,1.0070572664590502,-1.3762170473734539,7
2986,Tob1,24.0,2.536637650441769,0.972057018933974,-1.167401631673177,12
2987,Luc7l3,20.0,2.620965419195653,1.302791701667787,-1.6261334419250488,6
2988,Ankrd40,16.0,3.5422319573823486,1.715091469109384,-1.5344737370808919,16
2989,Abcc3,24.0,4.090464761935267,1.4038141374353545,-0.657087484995524,7
2990,Acsf2,24.0,2.945613646242554,0.8464146033515226,-1.404955546061198,10
2991,Lrrc59,24.0,1.3728335093544082,0.48255947345434236,-0.9204689661661783,22
2992,Pdk2,24.0,3.428132175136309,1.2674119161396524,-0.015685081481933594,9
2993,Kat7,18.0,1.7672199848591144,0.7071277323210644,-1.8448200225830078,5
2994,Spop,24.0,3.1930471919510692,1.1587204759629792,-0.7107361157735189,4
2995,Phb,16.0,1.7114214820184355,0.8557107410092177,-1.8798532485961914,10
2996,Snf8,14.0,0.8916571559734855,0.44582857798674275,-1.9233598709106445,8
2997,Ube2z,16.0,3.372079377435108,1.686039688717554,-1.937331199645996,6
2998,Atp5g1,12.0,5.881478129069533,2.9407390645347666,-1.6191248893737793,8
2999,Cbx1,24.0,2.695285776208552,0.8321774643086124,-1.3774642944335938,24
3000,Nfe2l1,12.0,1.8258580903850319,0.9129290451925159,-1.8709246317545574,9
3001,Cdk5rap3,24.0,1.0704988524946257,0.3869473722005328,-0.8694958686828613,6
3002,Pnpo,10.0,1.7649651290896977,0.8824825645448489,-1.7218478520711262,6
3003,Scrn2,24.0,3.680818616412845,1.3779045287291949,-0.8134490648905436,8
3004,Mrpl10,18.0,2.9903253866988715,1.1273083708313192,-1.656598409016927,3
3005,Kpnb1,24.0,3.2178781892754813,1.1018291621500613,0.12920363744099936,22
3006,Npepps,12.0,2.6664107970369897,1.3332053985184948,-1.8151826858520508,8
3007,Mrpl45,24.0,1.2851681521022538,0.4031753523444271,-1.4460361798604329,11
3008,Mllt6,24.0,2.7039648310397255,0.8002295224821177,-0.934428850809733,9
3009,Cisd3,22.0,2.1020533480701924,0.7145244468719212,-1.4732030232747395,17
3010,Psmb3,22.0,2.602758171795157,0.8578281006387384,-1.5805994669596355,10
3011,Pip4k2b,24.0,1.922263531254909,0.6486165735411372,-0.9508124987284342,21
3012,Rpl23,24.0,1.3381769610934522,0.44937379819736434,-1.7031189600626628,18
3013,Lasp1,24.0,3.4418499609802407,1.2718065109598908,0.46877288818359375,24
3014,Rpl19,12.0,4.712420394478943,2.3562101972394713,-1.7235093116760254,11
3015,Fbxl20,24.0,6.74120400289325,2.5153815022752286,0.02089834213256836,6
3016,Med1,12.0,2.9777396667581053,1.4888698333790527,-1.3434766133626301,11
3017,Cdk12,16.0,3.1179245377519127,1.5589622688759563,-1.5833045641581218,12
3018,Mien1,16.0,2.8071461992743934,1.4035730996371967,-1.6837989489237468,1
3019,Grb7,24.0,2.440884769680386,0.7090346330768367,-1.0042174657185872,2
3020,Ormdl3,12.0,1.444652541666182,0.722326270833091,-1.8344909350077312,2
3021,Psmd3,24.0,3.460606298398697,1.303579954169761,-0.4416807492574056,5
3022,Msl1,24.0,2.545842878638692,1.016064278176962,-0.9327807426452637,23
3023,Casc3,24.0,2.3869270211207767,0.8999000237835556,-1.8495922088623047,22
3024,Rara,12.0,2.0977905105487005,1.0488952552743502,-1.6465482711791992,12
3025,Igfbp4,24.0,2.9474119385773148,1.240803800599105,0.4689493974049886,12
3026,Smarce1,24.0,4.182060868428838,1.449169743626026,-1.4324785868326824,24
3027,Eif1,24.0,3.3836737872356264,0.9924774438349443,-0.27436113357543945,8
3028,Jup,12.0,3.6889239608465414,1.8444619804232707,-1.6191972096761067,2
3029,Acly,16.0,1.8632506962182747,0.9316253481091373,-1.5952301025390625,3
3030,Dnajc7,24.0,2.6211124196042355,0.7946260729037522,-1.0810311635335286,1
3031,Kat2a,24.0,2.8444008132843193,1.0630745375656252,-0.7608904838562012,16
3032,Rab5c,16.0,2.357141555535875,1.0564330257661816,-1.8749812444051106,12
3033,Stat5b,24.0,3.689530140892259,1.533140330643393,0.1840506394704183,3
3034,Stat3,24.0,5.988085642442143,2.0914462343284375,-1.5674247741699219,23
3035,Atp6v0a1,22.0,1.2365630161990462,0.4326629543168286,-1.8201077779134114,8
3036,Naglu,22.0,2.7696611205622323,0.8742369836672581,-1.9031540552775066,10
