,Gene_ID,Period,SNR,nSNR,LLR,phase
1078,Fastk,24.0,2.4076065724023854,0.9235715909678304,-1.5413904190063477,12
1079,Agap3,24.0,3.361887089343109,1.2904307171471374,0.11011528968811035,11
1080,Abcf2,24.0,1.9364059720160884,0.6914091405360425,-1.1969550450642903,14
1081,Rheb,18.0,2.948433957750504,1.474216978875252,-1.4733282725016277,18
1082,Prkag2,24.0,1.2058443984515994,0.412343603049673,-1.375137170155843,14
1083,Kmt2c,18.0,3.862199724145101,1.5693583088518765,-1.2946532567342122,14
1084,Insig1,24.0,2.9625181000220846,1.1588554751449587,-1.4172741572062175,16
1085,Rbm33,24.0,3.173205026344034,0.9364021724416511,-1.1313457489013672,7
1086,Ube3c,18.0,2.4712015789438198,0.9590334421293044,-1.7496086756388347,14
1087,Dnajb6,24.0,4.833314792271556,1.6749935422019868,0.5892018477121989,13
1088,Hadha,24.0,4.539005744687643,1.4821655183174287,-1.742700417836507,9
1089,Hadhb,24.0,4.530844660564285,1.5077313452531815,-1.0549763043721516,8
1090,Selenoi,24.0,5.045017543450368,2.0229239965882395,0.2788108189900716,24
1091,Mapre3,24.0,3.7049612921525985,1.1685791486808412,-0.9438722928365072,2
1092,Tmem214,12.0,4.033262740741311,2.0166313703706553,-0.005957285563151042,2
1093,Khk,16.0,3.5919474141156797,1.7959737070578399,-1.5176191329956055,1
1094,Preb,12.0,2.91171480384015,1.455857401920075,0.13429967562357584,1
1095,Atraid,16.0,1.674200320232368,0.837100160116184,-1.3787482579549153,10
1096,Mpv17,22.0,2.0639329222349185,0.6892485114873748,-1.9175504048665364,6
1097,Gtf3c2,22.0,3.1691913135559875,1.2585690349019818,-0.8447895050048828,10
1098,Eif2b4,12.0,3.344208903797131,1.4942469153144198,0.008122126261393229,1
1099,Ppm1g,24.0,4.056915482390143,1.7061432852294836,-0.6992257436116537,13
1100,Nrbp1,22.0,2.895064677609368,1.2479444318719506,-0.5502653121948242,6
1101,Gckr,24.0,3.0241202230340267,1.2732852740374514,-0.44079987208048504,4
1102,Babam2,16.0,3.2736476292045205,1.570582538101978,-1.5741925239562988,10
1103,Ppp1cb,12.0,2.1159280442766724,1.0579640221383362,-1.2894099553426106,1
1104,Pisd,10.0,3.905106085464769,1.9525530427323845,-1.5418453216552734,10
1105,Ywhah,24.0,3.4602080425605255,1.2149880284678676,-0.4297378857930501,15
1106,Ctbp1,24.0,3.0676250983901694,1.0059391504610602,-1.5743741989135742,18
1107,Maea,22.0,1.901878789731558,0.7562435205261446,-1.1636244455973308,5
